CEP Inicial;CEP Final;UF;IBGE do Município;Nome do Município (Base IBGE);Base;Risco;Prazo;Tipo de Atendimento;Localidade Comercial;Geografia Comercial
69037000;69038875;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69039000;69040912;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69041000;69041520;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69041540;69041552;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69041804;69041901;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69042000;69042845;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69043000;69043840;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69044000;69044432;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69044438;69044805;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69045000;69048592;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69048596;69048900;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69049000;69049075;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69049078;69049640;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69050000;69050902;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69053000;69053902;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69054000;69054798;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69055000;69055758;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69057000;69057042;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69057046;69057814;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69058000;69058905;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69059000;69059851;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69060000;69060123;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69060126;69060402;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69060408;69060412;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69060418;69060422;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69060428;69060432;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69060438;69060442;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69060446;69060452;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69060458;69060858;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69063000;69063032;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69063036;69063710;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69065000;69065390;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69067000;69068900;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69070000;69070840;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69072000;69075374;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69075378;69075393;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69075397;69075453;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69075457;69075483;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69075487;69075523;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69075527;69075653;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69075657;69075673;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69075677;69075683;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69075687;69075695;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69075703;69075904;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69076000;69079490;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69079901;69080901;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69082000;69085640;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69086000;69087718;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69088000;69088897;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69089000;69090392;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69090398;69090402;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69090408;69090897;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69092000;69093867;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69093889;69093889;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69093900;69096811;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69097000;69099146;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69099149;69099152;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69099159;69099874;AM;1302603;MANAUS;MAX;Padrão;15;Atendido;Capital;AMC
69900001;69900904;AC;1200401;RIO BRANCO;RBR;Padrão;13;Atendido;Capital;ACC
69901000;69902897;AC;1200401;RIO BRANCO;RBR;Padrão;13;Atendido;Capital;ACC
69903000;69905897;AC;1200401;RIO BRANCO;RBR;Padrão;13;Atendido;Capital;ACC
69906001;69906900;AC;1200401;RIO BRANCO;RBR;Padrão;13;Atendido;Capital;ACC
69907500;69911724;AC;1200401;RIO BRANCO;RBR;Padrão;13;Atendido;Capital;ACC
69911728;69911882;AC;1200401;RIO BRANCO;RBR;Padrão;13;Atendido;Capital;ACC
69912000;69912064;AC;1200401;RIO BRANCO;RBR;Padrão;13;Atendido;Capital;ACC
69912069;69912069;AC;1200401;RIO BRANCO;RBR;Padrão;13;Atendido;Capital;ACC
69912108;69915575;AC;1200401;RIO BRANCO;RBR;Padrão;13;Atendido;Capital;ACC
69915578;69918896;AC;1200401;RIO BRANCO;RBR;Padrão;13;Atendido;Capital;ACC
69919000;69919898;AC;1200401;RIO BRANCO;RBR;Padrão;13;Atendido;Capital;ACC
69920020;69920328;AC;1200401;RIO BRANCO;RBR;Padrão;13;Atendido;Capital;ACC
69921001;69922435;AC;1200401;RIO BRANCO;RBR;Padrão;13;Atendido;Capital;ACC
69923900;69923900;AC;1200401;RIO BRANCO;RBR;Padrão;13;Atendido;Capital;ACC
70000000;70040913;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70040977;70040999;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70041900;70049900;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70049970;70049971;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70050000;70050907;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70050970;70050973;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70052900;70070946;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70070973;70070974;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70071110;70083900;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70089000;70091900;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70092900;70094902;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70094970;70094971;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70095900;70100902;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70100970;70100970;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70150000;70254540;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70254970;70254970;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70255000;70275540;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70275970;70275970;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70276000;70300910;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70300970;70300970;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70301000;70305920;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70306000;70306918;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70306970;70306999;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70307000;70310500;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70310970;70310970;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70311000;70312901;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70312970;70312999;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70313000;70343540;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70343970;70343970;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70344000;70380773;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70380970;70380970;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70381500;70390930;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70390970;70390970;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70391900;70610050;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70610051;70610079;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70610080;70610909;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70610970;70610971;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70620000;70630904;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70630970;70630970;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70631000;70632500;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70632980;70632980;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70633000;70640740;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70645000;70650600;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70650980;70650980;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70655000;70680151;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70680153;70680185;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
70680200;70680252;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70680253;70680286;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
70680300;70680351;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70680353;70680395;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
70680400;70680400;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70680403;70680430;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
70680450;70680451;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70680453;70680486;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
70680500;70680500;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70680501;70680543;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
70680550;70680551;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70680553;70680583;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
70680600;70680600;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70680603;70680647;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
70680650;70680650;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70680651;70680690;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
70680700;70680900;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70683005;70683005;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70683010;70684831;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70684832;70686008;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70686010;70686026;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70686028;70715900;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70715970;70715970;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70716000;70719914;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70719973;70719999;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70720500;70730779;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70730980;70730980;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70732000;70740903;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70740970;70740999;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70741600;70770917;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70770970;70770970;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70772000;70775560;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70790010;70830154;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70830200;70842540;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
70842970;70842999;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
70843000;71010959;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71010970;71010970;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
71015010;71020901;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71020970;71020970;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
71025000;71065912;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71065913;71065913;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
71065914;71070010;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71070011;71070011;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71070012;71070020;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71070021;71070021;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71070022;71070030;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71070031;71070031;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71070032;71070040;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71070041;71070041;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71070042;71070050;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71070051;71070051;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71070052;71070060;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71070061;71070061;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71070062;71070237;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71070239;71070245;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71070300;71070460;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71070480;71070486;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71070501;71070524;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71070600;71070600;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71070601;71070640;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71070641;71070641;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71070642;71070724;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71070900;71070902;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71070903;71070904;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71070971;71070971;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
71071010;71071330;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71080005;71200048;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71200049;71200049;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71200050;71200260;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71200970;71200983;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
71205050;71205080;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71205980;71205999;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
71208900;71215300;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71215310;71215800;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71215900;71215904;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71215905;71215976;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
71218010;71218010;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71218900;71218900;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71218901;71218901;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71219010;71250210;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71250215;71250225;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71250300;71250410;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71250415;71250415;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71250500;71250510;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71250515;71250520;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71250600;71255010;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71255030;71255030;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71255530;71255530;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71255605;71255605;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71255620;71255625;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71255710;71255710;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71255720;71255720;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71256030;71256035;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71256045;71256045;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71256055;71256055;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71256190;71256190;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71256210;71256210;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71256235;71256235;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71256345;71256345;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71256470;71256470;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71256500;71256500;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71256605;71256605;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71258020;71258020;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71258035;71258040;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71258050;71258050;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71258105;71258105;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71258120;71258120;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71258145;71258150;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71258205;71258205;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71258235;71258235;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71258245;71258245;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71258255;71258260;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71258275;71258275;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71258390;71258395;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71258420;71258420;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261030;71261040;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261055;71261075;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261120;71261120;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261135;71261135;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261145;71261150;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261210;71261210;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261230;71261230;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261300;71261300;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261450;71261450;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261460;71261460;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261475;71261475;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261490;71261490;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261515;71261515;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261615;71261625;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261635;71261640;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261655;71261655;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261755;71261755;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261780;71261780;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261795;71261795;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261810;71261810;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71261850;71261850;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71262105;71262110;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71266010;71300000;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71503501;71503700;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71503970;71503970;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
71505000;71505790;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71510000;71510600;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71510970;71510970;DF;5300108;BRASILIA;BSX;Padrão;7;Atendido;Capital;DFC
71515000;71536270;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71536271;71536271;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71536272;71536274;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71536275;71536275;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71536276;71536276;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71536277;71536277;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71536278;71536278;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71536279;71536279;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71536280;71536306;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71536307;71536307;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71536308;71536320;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71536321;71536321;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71536322;71536328;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71536329;71536329;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71536330;71536330;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71536331;71536331;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71536332;71536332;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71536333;71536333;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71536334;71536334;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71536335;71536335;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71536336;71536368;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71536369;71536369;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71536370;71536370;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71536371;71536371;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71536372;71536372;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71536373;71536373;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71536374;71536394;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71536395;71536395;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71536396;71536398;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71536399;71536399;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71536400;71536454;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71536455;71536455;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71536456;71536462;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71536463;71536463;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71536464;71540056;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71540057;71540057;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71540060;71540066;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71540067;71540067;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71540070;71540073;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71540074;71540074;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
71540075;71540075;DF;5300108;BRASILIA;BSX;Padrão;4;Atendido;Capital;DFC
71540076;71540079;DF;5300108;BRASILIA;BSX;Padrão;5;Atendido;Capital;DFC
